Airline,Destination,Total_Stops,day,month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_minutes,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai,Price
10,1,0,6,3,19,35,21,5,1,30,0,0,0,0,1,5332.220429162853
3,2,0,9,5,7,10,10,5,2,55,1,0,0,0,0,4834.038753720239
3,4,1,9,5,7,35,22,30,14,55,0,0,1,0,0,6793.398787991524
10,1,0,27,6,8,45,10,15,1,30,0,0,0,0,1,7345.956622700219
7,3,2,6,6,16,50,5,35,12,45,0,1,0,0,0,11895.469083971579
3,4,1,9,6,18,35,1,30,6,55,0,0,1,0,0,6679.612622880591
10,2,0,24,5,19,50,22,50,3,0,1,0,0,0,0,6429.3175262671375
10,3,1,15,5,16,30,10,5,17,35,0,1,0,0,0,11798.132481398812
5,3,1,12,5,20,20,10,45,14,25,0,1,0,0,0,8772.047311846141
9,4,1,21,3,6,0,19,15,13,15,0,0,1,0,0,10716.242111855163
7,4,2,15,6,13,15,19,15,30,0,0,0,1,0,0,12242.040136408734
10,2,0,24,6,17,45,20,45,3,0,1,0,0,0,0,7718.792704613095
7,2,1,1,3,13,50,22,10,8,20,1,0,0,0,0,11228.839389317278
7,4,2,9,3,6,50,7,40,24,50,0,0,1,0,0,15112.119767203281
10,3,1,6,6,14,5,19,50,5,45,0,1,0,0,0,12314.729853670633
10,3,1,6,6,18,55,10,5,15,10,0,1,0,0,0,11339.032884086399
1,3,0,6,5,17,10,19,40,2,30,0,1,0,0,0,3890.965559613999
7,3,2,12,6,10,0,5,25,19,25,0,1,0,0,0,13117.016802286253
4,4,1,21,4,7,30,13,35,6,5,0,0,1,0,0,5881.587678571426
10,1,0,12,6,10,20,11,50,1,30,0,0,0,0,1,5538.778575148808
10,3,1,9,6,20,0,18,15,22,15,0,1,0,0,0,12528.15406746032
1,0,0,15,5,9,45,12,0,2,15,0,0,0,1,0,3578.3490604707804
10,4,2,1,6,14,35,4,25,13,50,0,0,1,0,0,12833.884671153504
10,2,1,1,3,11,40,20,20,8,40,1,0,0,0,0,10099.389179067464
5,2,0,24,5,9,45,12,35,2,50,1,0,0,0,0,4769.371860119047
5,3,1,9,5,7,10,10,45,27,35,0,1,0,0,0,8955.667946992247
10,2,1,18,3,21,25,9,30,12,5,1,0,0,0,0,13144.715717893216
10,2,1,12,3,18,55,21,20,26,25,1,0,0,0,0,11539.333799603175
5,1,1,6,3,14,40,16,45,26,5,0,0,0,0,1,12711.577749255952
10,2,0,3,6,8,20,11,20,3,0,1,0,0,0,0,6662.234370039686
8,4,1,27,3,12,50,1,35,12,45,0,0,1,0,0,8920.734758071794
10,1,0,15,3,2,55,4,25,1,30,0,0,0,0,1,4404.377024147727
10,2,0,3,5,18,55,22,0,3,5,1,0,0,0,0,5746.806003224205
3,4,1,9,5,2,0,7,45,5,45,0,0,1,0,0,6372.389158324312
2,3,0,9,4,22,50,1,20,2,30,0,1,0,0,0,4354.1872803932165
3,1,0,21,3,20,5,21,35,1,30,0,0,0,0,1,2517.0569293380227
10,4,2,27,3,5,10,4,25,23,15,0,0,1,0,0,9623.771516617062
5,3,1,18,5,17,0,23,25,6,25,0,1,0,0,0,9070.397613749099
3,4,1,12,6,16,10,22,30,6,20,0,0,1,0,0,6640.986494295636
3,4,1,15,6,17,10,1,30,8,20,0,0,1,0,0,6194.30394469246
8,4,1,6,6,6,0,12,35,6,35,0,0,1,0,0,11798.513394209958
7,4,2,27,3,6,50,19,15,36,25,0,0,1,0,0,10426.78806953463
7,4,2,27,5,16,40,19,15,26,35,0,0,1,0,0,10235.647073863634
10,3,1,1,4,20,25,21,5,24,40,0,1,0,0,0,11124.530589037702
10,3,1,24,5,9,35,10,55,25,20,0,1,0,0,0,12969.58773302219
5,2,0,15,5,21,0,23,50,2,50,1,0,0,0,0,5059.514643759018
10,4,1,3,3,15,5,18,50,27,45,0,0,1,0,0,16313.679367082577
10,3,1,24,5,16,30,23,35,7,5,0,1,0,0,0,13609.437055938859
7,4,1,3,6,6,10,23,0,16,50,0,0,1,0,0,8245.267946558657
2,3,0,12,3,9,45,12,15,2,30,0,1,0,0,0,4568.1364309388555
8,4,1,15,5,10,0,1,30,15,30,0,0,1,0,0,9687.087659970233
3,2,0,15,5,23,30,2,20,2,50,1,0,0,0,0,4355.968030753968
10,4,2,27,5,5,30,4,25,22,55,0,0,1,0,0,14916.278425211942
10,4,2,12,6,21,25,12,35,15,10,0,0,1,0,0,11869.658301542211
7,4,0,9,6,5,10,8,0,2,50,0,0,1,0,0,5273.961261949858
10,2,0,24,5,15,15,18,10,2,55,1,0,0,0,0,5223.097638888889
3,1,0,15,5,19,5,20,35,1,30,0,0,0,0,1,2965.3962462797613
3,3,0,24,5,21,25,0,5,2,40,0,1,0,0,0,4818.61955357143
10,3,1,21,5,21,10,20,45,23,35,0,1,0,0,0,10975.497336309527
3,2,0,15,3,18,55,21,45,2,50,1,0,0,0,0,7335.457884424606
1,4,1,21,5,8,45,13,15,4,30,0,0,1,0,0,5397.605153769842
7,0,0,27,6,11,40,13,55,2,15,0,0,0,1,0,4536.015649801588
10,3,1,1,5,14,5,20,45,6,40,0,1,0,0,0,12246.824143668837
7,3,1,1,4,16,50,11,10,18,20,0,1,0,0,0,8089.877966269841
2,2,0,9,5,23,55,2,45,2,50,1,0,0,0,0,4474.573241567463
2,3,1,1,5,7,35,19,25,11,50,0,1,0,0,0,6052.323427579366
10,4,1,1,6,22,50,4,25,5,35,0,0,1,0,0,11596.9354040404
10,3,1,9,5,14,5,10,5,20,0,0,1,0,0,0,9880.988192415218
1,1,0,18,5,13,15,14,45,1,30,0,0,0,0,1,2168.814901920997
3,3,1,9,5,15,15,20,5,4,50,0,1,0,0,0,5019.268457228537
1,2,0,9,6,9,30,12,20,2,50,1,0,0,0,0,4337.495531543109
10,4,1,3,6,15,0,4,25,13,25,0,0,1,0,0,13226.247682066198
7,4,1,21,5,7,0,19,15,12,15,0,0,1,0,0,9013.0858524982
3,0,0,24,5,19,35,21,55,2,20,0,0,0,1,0,3681.6955022321426
7,4,0,12,5,14,10,17,10,3,0,0,0,1,0,0,6180.69080266955
10,3,1,15,5,14,5,12,0,21,55,0,1,0,0,0,11893.16578575938
3,4,1,9,3,8,35,16,10,7,35,0,0,1,0,0,7724.201197578465
4,2,0,27,4,11,40,14,30,2,50,1,0,0,0,0,4163.079297551406
8,4,1,27,5,10,35,19,0,8,25,0,0,1,0,0,9852.50288600288
5,2,0,9,5,19,30,22,15,2,45,1,0,0,0,0,4953.498463541668
1,1,0,21,6,13,15,14,45,1,30,0,0,0,0,1,2008.0488070436506
7,2,0,9,3,5,45,8,45,3,0,1,0,0,0,0,7349.413717983405
10,4,2,15,6,18,20,4,25,10,5,0,0,1,0,0,13938.155966134558
10,3,1,24,5,21,10,12,0,14,50,0,1,0,0,0,11070.35417782738
5,2,0,1,3,9,50,12,35,2,45,1,0,0,0,0,10411.811899740886
10,4,2,27,5,11,40,19,0,7,20,0,0,1,0,0,19325.54714263167
10,4,1,21,3,22,0,4,25,6,25,0,0,1,0,0,10116.294764384922
7,3,0,27,4,14,15,16,45,2,30,0,1,0,0,0,5461.796166914682
8,4,1,27,5,10,0,21,0,11,0,0,0,1,0,0,9560.910738974564
4,4,1,1,6,10,35,19,35,9,0,0,0,1,0,0,5506.111868912334
10,3,1,24,5,8,25,16,20,7,55,0,1,0,0,0,13614.740781250006
8,4,1,24,6,7,0,19,0,12,0,0,0,1,0,0,11964.396015624992
10,2,0,27,6,6,0,8,45,2,45,1,0,0,0,0,7089.5223637040035
8,4,1,15,5,11,40,21,0,9,20,0,0,1,0,0,8460.682579252343
10,4,2,1,6,5,30,4,25,22,55,0,0,1,0,0,12040.434534970236
3,4,1,21,5,11,25,21,0,9,35,0,0,1,0,0,6898.046023629152
1,1,0,1,4,13,15,14,45,1,30,0,0,0,0,1,2202.602547912156
8,4,1,27,5,13,0,21,0,8,0,0,0,1,0,0,10849.56499340069
10,4,2,21,5,9,40,12,35,26,55,0,0,1,0,0,13744.444926609847
2,3,0,27,4,10,20,12,55,2,35,0,1,0,0,0,4501.12532580267
10,3,1,21,5,9,35,22,5,12,30,0,1,0,0,0,12938.934230587121
1,4,1,12,6,6,5,11,20,5,15,0,0,1,0,0,5808.6090467171725
10,3,1,9,6,9,35,19,10,9,35,0,1,0,0,0,13354.712105654766
8,4,1,9,5,18,0,1,30,7,30,0,0,1,0,0,9349.486576704543
10,4,1,6,6,9,0,4,25,19,25,0,0,1,0,0,11516.182285015335
3,3,1,24,4,15,15,20,30,5,15,0,1,0,0,0,5551.137790967714
3,4,1,24,6,14,20,22,30,8,10,0,0,1,0,0,6804.783108428031
10,2,0,12,4,15,15,18,10,2,55,1,0,0,0,0,6145.175216398189
7,3,1,24,3,9,25,21,50,12,25,0,1,0,0,0,10678.03694280546
10,4,2,27,6,9,25,12,35,27,10,0,0,1,0,0,13347.919835069444
10,4,1,6,6,19,15,19,0,23,45,0,0,1,0,0,11167.576679292928
7,4,1,27,3,4,0,19,15,15,15,0,0,1,0,0,8051.572340029763
8,4,1,6,6,9,15,19,15,10,0,0,0,1,0,0,9971.27105406746
3,4,1,6,3,6,40,16,10,9,30,0,0,1,0,0,8454.028222515331
10,4,1,24,6,9,0,19,0,10,0,0,0,1,0,0,14947.680290854978
3,4,1,3,3,9,10,15,30,6,20,0,0,1,0,0,12959.208064236105
10,3,1,18,5,9,35,22,5,12,30,0,1,0,0,0,12676.89674298792
3,4,1,3,6,7,35,22,30,14,55,0,0,1,0,0,6571.854124165766
1,3,0,15,5,9,0,11,25,2,25,0,1,0,0,0,4084.3914594606745
3,2,0,9,3,7,10,10,5,2,55,1,0,0,0,0,7035.0699177038205
5,3,1,9,5,20,20,22,40,26,20,0,1,0,0,0,8436.621840277774
7,4,2,12,6,5,55,7,40,25,45,0,0,1,0,0,11933.572100694442
10,4,2,3,3,19,10,4,25,33,15,0,0,1,0,0,17632.269988275617
10,3,1,9,5,14,5,22,35,8,30,0,1,0,0,0,12966.602099116168
10,1,0,18,5,2,55,4,20,1,25,0,0,0,0,1,5114.0881211670285
7,3,0,24,3,14,15,16,45,2,30,0,1,0,0,0,5597.166120806276
1,1,0,9,6,5,45,7,15,1,30,0,0,0,0,1,2656.2842358856415
10,3,1,1,5,8,25,19,50,11,25,0,1,0,0,0,13496.179074900789
10,4,1,1,6,22,50,19,0,20,10,0,0,1,0,0,13046.675573593071
8,4,1,6,3,12,50,19,15,6,25,0,0,1,0,0,12216.819460592007
10,4,1,3,6,7,5,12,35,5,30,0,0,1,0,0,12910.63545510912
3,1,0,1,3,19,5,20,30,1,25,0,0,0,0,1,8253.578039772729
8,4,1,12,6,10,20,1,30,15,10,0,0,1,0,0,7620.850207431456
3,2,0,12,4,22,10,1,0,2,50,1,0,0,0,0,4080.001814348846
10,4,1,3,3,20,50,18,50,22,0,0,0,1,0,0,16166.7821000267
3,3,0,6,3,9,35,12,20,2,45,0,1,0,0,0,4984.2031857638885
7,4,2,18,5,12,0,19,15,7,15,0,0,1,0,0,9677.146364087306
1,0,0,6,5,9,45,12,0,2,15,0,0,0,1,0,3570.4440827922094
10,4,1,1,6,9,0,19,0,10,0,0,0,1,0,0,14025.301217653876
10,3,1,12,5,17,0,18,0,25,0,0,1,0,0,0,11097.186150117248
10,2,0,18,6,18,55,22,0,3,5,1,0,0,0,0,7951.984776785716
10,4,1,24,6,19,45,19,0,23,15,0,0,1,0,0,10709.122625924421
5,4,0,21,4,6,0,9,10,3,10,0,0,1,0,0,6246.796237659912
10,4,1,9,5,22,50,12,35,13,45,0,0,1,0,0,11993.765446541309
1,3,0,3,4,22,20,0,40,2,20,0,1,0,0,0,3899.5445858134917
7,2,0,6,6,13,20,16,10,2,50,1,0,0,0,0,6829.6695585317475
10,4,1,12,6,11,30,19,0,7,30,0,0,1,0,0,13319.436238162883
8,4,1,15,6,9,45,16,10,6,25,0,0,1,0,0,9529.431451456529
8,4,1,9,6,7,30,19,0,11,30,0,0,1,0,0,10985.573061417756
10,3,1,24,3,16,55,4,45,11,50,0,1,0,0,0,13510.465767947326
10,3,1,12,5,14,5,23,35,9,30,0,1,0,0,0,12714.37741838024
1,3,0,18,4,6,55,9,30,2,35,0,1,0,0,0,3892.1362822420606
3,4,1,15,6,6,50,22,30,15,40,0,0,1,0,0,6595.624967870671
10,4,1,12,6,17,30,12,35,19,5,0,0,1,0,0,10586.140037202382
3,4,1,24,5,21,50,3,35,5,45,0,0,1,0,0,6736.944542523449
8,4,1,9,6,7,0,21,0,14,0,0,0,1,0,0,7987.314327746906
7,2,2,6,3,6,45,16,20,9,35,1,0,0,0,0,12785.42260326479
10,4,2,21,3,9,40,18,50,9,10,0,0,1,0,0,10455.976717796088
8,4,1,6,6,8,30,19,0,10,30,0,0,1,0,0,11231.567982841809
7,4,2,3,6,18,45,19,15,24,30,0,0,1,0,0,12073.908812116711
10,2,0,9,5,11,10,14,5,2,55,1,0,0,0,0,6402.478443813131
4,4,1,27,5,14,25,19,35,5,10,0,0,1,0,0,7701.667407783192
7,4,1,1,6,13,0,19,15,6,15,0,0,1,0,0,9214.5764582206
8,4,1,27,6,9,0,19,0,10,0,0,0,1,0,0,12141.028434568902
10,4,1,21,5,19,15,19,0,23,45,0,0,1,0,0,14667.723945932532
1,0,0,24,5,17,45,20,5,2,20,0,0,0,1,0,3783.1428348214276
7,4,1,21,4,9,45,23,0,13,15,0,0,1,0,0,7233.654737718879
3,4,1,6,6,6,50,12,10,5,20,0,0,1,0,0,5693.820828147548
10,4,2,21,3,6,20,4,25,22,5,0,0,1,0,0,10834.506725063131
10,3,1,6,5,9,35,22,5,12,30,0,1,0,0,0,12019.852891865086
5,2,0,21,6,9,45,12,35,2,50,1,0,0,0,0,4741.215502232144
1,1,0,21,5,22,45,0,15,1,30,0,0,0,0,1,1982.088031204907
10,3,1,24,3,18,55,16,20,21,25,0,1,0,0,0,12808.772847317607
10,4,2,9,4,19,10,12,35,17,25,0,0,1,0,0,11594.340286796538
1,3,0,24,4,9,0,11,25,2,25,0,1,0,0,0,4209.016218096136
10,3,1,18,5,20,0,12,0,16,0,0,1,0,0,0,12665.481107616335
5,0,0,12,5,7,5,9,20,2,15,0,0,0,1,0,3932.408819444444
3,4,1,15,5,7,35,12,10,4,35,0,0,1,0,0,5191.4651644796195
7,3,2,6,5,10,0,1,20,15,20,0,1,0,0,0,13061.319500248017
10,4,2,27,3,6,20,18,50,12,30,0,0,1,0,0,10878.679259672619
10,3,1,21,5,20,25,14,25,18,0,0,1,0,0,0,11661.466279198234
3,4,1,24,4,7,15,12,30,5,15,0,0,1,0,0,5800.664353805913
3,1,0,24,3,6,20,7,45,1,25,0,0,0,0,1,3635.593269074674
7,2,0,24,6,17,0,19,45,2,45,1,0,0,0,0,7022.8249733859875
10,3,1,6,5,14,5,20,45,6,40,0,1,0,0,0,11551.685160533916
10,3,1,6,5,6,30,12,0,5,30,0,1,0,0,0,11965.546556845931
10,4,2,1,6,9,40,4,25,18,45,0,0,1,0,0,11815.32578869048
7,2,0,12,4,17,0,19,45,2,45,1,0,0,0,0,5984.646707927489
8,4,1,6,3,8,0,21,0,13,0,0,0,1,0,0,15513.077199111654
1,1,0,3,6,22,45,0,15,1,30,0,0,0,0,1,2030.9431423611118
10,1,0,1,3,15,50,17,20,1,30,0,0,0,0,1,6919.061940724207
10,3,1,1,4,20,0,4,40,8,40,0,1,0,0,0,10658.47000868055
10,3,1,6,5,17,0,22,5,29,5,0,1,0,0,0,12300.562798859126
1,0,0,18,6,8,20,10,35,2,15,0,0,0,1,0,3559.7297143308087
7,4,2,3,6,16,40,19,15,26,35,0,0,1,0,0,10356.810751826295
10,2,0,6,6,15,15,18,10,2,55,1,0,0,0,0,7174.57396227904
3,3,1,6,4,19,35,23,15,3,40,0,1,0,0,0,4407.933589171246
7,4,2,27,5,19,45,19,15,23,30,0,0,1,0,0,10401.35172066649
3,4,1,15,4,7,15,12,30,5,15,0,0,1,0,0,5815.937856128245
10,4,2,9,6,5,30,19,0,13,30,0,0,1,0,0,12078.19177173521
10,4,2,21,5,5,30,19,0,13,30,0,0,1,0,0,14829.08962425595
2,4,1,9,6,16,45,7,10,14,25,0,0,1,0,0,8811.485842013888
10,3,1,6,6,21,10,8,15,11,5,0,1,0,0,0,11686.83206711691
10,3,1,6,5,21,10,4,40,7,30,0,1,0,0,0,13112.361442663236
3,2,0,6,5,16,55,19,55,3,0,1,0,0,0,0,4827.7271726190465
8,4,1,24,6,16,0,1,30,9,30,0,0,1,0,0,12439.840033482144
10,2,0,1,5,19,50,22,50,3,0,1,0,0,0,0,6175.1621677714675
7,3,0,9,3,20,45,23,20,2,35,0,1,0,0,0,5056.934402281747
10,2,0,15,3,19,55,22,35,2,40,1,0,0,0,0,7675.722281746028
7,4,2,9,5,10,55,7,40,20,45,0,0,1,0,0,12391.114704861107
2,4,1,18,5,16,45,22,25,5,40,0,0,1,0,0,7102.740631087656
10,2,1,18,3,8,0,16,10,8,10,1,0,0,0,0,11588.194339037702
10,4,1,18,5,2,15,12,35,10,20,0,0,1,0,0,13766.657329319982
8,4,1,24,6,9,0,19,15,10,15,0,0,1,0,0,13585.80872666396
3,1,0,24,3,9,10,10,40,1,30,0,0,0,0,1,4449.785407986113
7,3,1,12,6,19,0,4,40,9,40,0,1,0,0,0,7044.495378224206
10,4,2,21,3,5,30,18,50,13,20,0,0,1,0,0,10990.55903984037
7,4,1,9,3,12,30,9,25,20,55,0,0,1,0,0,11532.321478174605
8,4,1,21,5,15,15,1,30,10,15,0,0,1,0,0,8815.026259920634
3,2,0,21,3,21,20,0,15,2,55,1,0,0,0,0,5802.714911954363
7,3,2,15,5,12,0,18,30,30,30,0,1,0,0,0,10315.845270562768
10,3,1,21,5,17,0,19,10,26,10,0,1,0,0,0,13125.71478354978
10,2,0,3,6,6,0,8,45,2,45,1,0,0,0,0,7246.298552081595
8,4,1,21,5,11,40,19,0,7,20,0,0,1,0,0,10160.541777033726
10,2,1,21,3,5,45,20,20,14,35,1,0,0,0,0,8513.818578869048
10,2,1,6,3,20,35,11,25,14,50,1,0,0,0,0,16012.10196304564
10,3,1,12,5,16,30,4,40,12,10,0,1,0,0,0,13373.76812601461
10,4,2,27,6,5,30,19,0,13,30,0,0,1,0,0,12090.998137400795
8,4,1,21,3,13,0,19,15,6,15,0,0,1,0,0,11158.973288690484
4,4,1,6,3,7,0,12,50,5,50,0,0,1,0,0,8817.184643308083
10,2,0,9,6,19,50,22,50,3,0,1,0,0,0,0,7082.02934365981
10,3,1,1,5,9,35,22,5,12,30,0,1,0,0,0,11846.510405393223
3,2,0,24,6,0,25,3,15,2,50,1,0,0,0,0,3655.2615769300146
3,4,1,9,5,8,30,21,0,12,30,0,0,1,0,0,7107.210172371031
7,3,1,12,6,9,25,21,50,12,25,0,1,0,0,0,8694.14247440927
7,3,2,6,5,9,10,9,50,24,40,0,1,0,0,0,11011.982889098752
7,2,2,21,3,10,30,21,25,10,55,1,0,0,0,0,8342.949746911076
10,4,2,27,3,5,10,4,25,23,15,0,0,1,0,0,9623.771516617062
3,1,0,1,6,19,5,20,35,1,30,0,0,0,0,1,2868.283912450396
10,3,1,9,5,8,25,19,50,11,25,0,1,0,0,0,12667.214694177343
4,4,1,15,6,14,25,19,35,5,10,0,0,1,0,0,8046.334638798701
10,4,2,21,5,9,40,12,35,26,55,0,0,1,0,0,13744.444926609847
10,4,2,21,3,9,40,4,25,18,45,0,0,1,0,0,11022.468178210678
2,2,0,1,4,11,10,13,55,2,45,1,0,0,0,0,4268.888229166666
1,0,0,3,5,9,45,12,0,2,15,0,0,0,1,0,3619.612614087301
10,4,1,27,3,9,0,4,25,19,25,0,0,1,0,0,11621.031164998196
3,4,1,3,6,17,30,1,30,8,0,0,0,1,0,0,6909.093314844875
3,4,1,21,5,6,50,18,10,11,20,0,0,1,0,0,6632.900823412699
7,4,1,24,6,9,45,23,0,13,15,0,0,1,0,0,8485.057894059066
5,2,0,3,4,17,0,19,35,2,35,1,0,0,0,0,5534.340815972222
7,4,2,15,6,16,55,19,15,26,20,0,0,1,0,0,13121.39294011544
10,4,2,6,6,19,30,4,25,8,55,0,0,1,0,0,11971.964112215906
3,3,0,3,3,21,25,0,5,2,40,0,1,0,0,0,5026.900580357144
7,4,2,9,5,17,15,19,15,26,0,0,0,1,0,0,12598.709920634912
10,2,1,1,3,8,0,0,45,16,45,1,0,0,0,0,12305.447978896107
10,4,2,3,6,14,35,12,35,22,0,0,0,1,0,0,11873.948940408553
7,3,0,1,5,20,45,23,20,2,35,0,1,0,0,0,4234.096584821427
8,4,1,3,6,10,20,21,0,10,40,0,0,1,0,0,8714.185539772725
10,4,1,21,5,19,15,4,25,9,10,0,0,1,0,0,13623.07176621122
10,4,1,21,5,16,0,4,25,12,25,0,0,1,0,0,12601.030208333334
3,4,1,27,3,5,35,10,10,4,35,0,0,1,0,0,7636.335849792568
10,3,1,6,5,21,10,4,40,7,30,0,1,0,0,0,13112.361442663236
10,2,0,15,6,17,45,20,45,3,0,1,0,0,0,0,7348.591553368509
8,4,1,18,5,10,0,19,15,9,15,0,0,1,0,0,13218.275801204005
8,4,1,27,5,13,0,19,15,6,15,0,0,1,0,0,14227.143002804485
3,2,0,1,4,21,15,0,15,3,0,1,0,0,0,0,4192.559353242244
10,2,1,6,3,14,5,10,25,20,20,1,0,0,0,0,15531.202975965014
10,3,1,21,5,18,55,8,15,13,20,0,1,0,0,0,12299.931942640698
10,4,1,3,3,15,5,4,25,13,20,0,0,1,0,0,16303.04700103716
7,3,2,6,6,7,0,5,25,22,25,0,1,0,0,0,12570.185777529765
1,1,0,1,6,22,45,0,15,1,30,0,0,0,0,1,2320.217741815476
3,2,1,3,3,16,50,21,35,4,45,1,0,0,0,0,10051.982706191382
5,2,0,21,6,17,0,19,35,2,35,1,0,0,0,0,4966.356380208333
8,4,1,21,3,2,15,15,30,13,15,0,0,1,0,0,12139.720936147185
4,3,1,6,6,16,40,0,15,7,35,0,1,0,0,0,7938.558279446246
10,3,1,9,6,20,25,23,35,27,10,0,1,0,0,0,11980.652232142858
10,4,2,21,3,18,25,18,50,24,25,0,0,1,0,0,11334.516247519834
7,2,1,3,3,5,50,22,45,16,55,1,0,0,0,0,12043.276175595232
10,4,1,9,6,14,0,19,0,5,0,0,0,1,0,0,12236.46771453373
3,4,1,24,6,7,35,22,30,14,55,0,0,1,0,0,6569.5929572510795
10,2,0,3,4,17,45,20,45,3,0,1,0,0,0,0,6598.062570684522
10,3,1,24,3,8,25,20,40,12,15,0,1,0,0,0,11563.54851145382
3,4,1,9,3,7,35,22,20,14,45,0,0,1,0,0,7951.538730496932
4,3,0,21,6,15,20,17,55,2,35,0,1,0,0,0,3750.6141369047627
3,1,0,1,5,2,35,4,5,1,30,0,0,0,0,1,4071.039639587843
10,2,1,6,3,11,40,19,10,7,30,1,0,0,0,0,17269.000474950397
7,2,2,1,3,6,45,23,25,40,40,1,0,0,0,0,11978.902439236113
10,4,1,27,5,19,45,19,0,23,15,0,0,1,0,0,13782.033467374635
2,3,0,3,5,22,50,1,20,2,30,0,1,0,0,0,4338.288555307539
8,4,1,6,5,8,30,19,0,10,30,0,0,1,0,0,10032.158858225113
5,3,1,18,5,20,20,22,40,26,20,0,1,0,0,0,8755.706179766416
2,2,0,12,6,4,55,7,45,2,50,1,0,0,0,0,5120.147941355519
10,3,1,9,6,20,25,19,10,22,45,0,1,0,0,0,12867.401057787705
7,4,2,24,6,13,20,7,40,18,20,0,0,1,0,0,12565.703038983585
7,4,2,9,6,6,50,7,40,24,50,0,0,1,0,0,13539.678718208874
5,0,0,21,5,17,45,20,5,2,20,0,0,0,1,0,11606.427946428572
3,3,0,27,4,21,25,0,5,2,40,0,1,0,0,0,4677.116519192612
5,2,0,21,6,11,30,14,20,2,50,1,0,0,0,0,4752.9492559523815
7,2,0,24,3,13,20,16,10,2,50,1,0,0,0,0,6160.700715751265
10,4,1,1,6,19,45,19,0,23,15,0,0,1,0,0,13454.928572104986
10,3,1,21,5,9,35,10,55,25,20,0,1,0,0,0,13075.437900207438
10,3,1,9,6,20,25,14,25,18,0,0,1,0,0,0,11116.095905821607
3,4,1,18,5,7,30,21,0,13,30,0,0,1,0,0,7115.464739583338
10,4,1,9,5,22,50,4,25,5,35,0,0,1,0,0,14410.647156498006
2,3,1,18,5,22,40,10,40,12,0,0,1,0,0,0,6770.624703846503
3,4,0,15,6,14,25,17,40,3,15,0,0,1,0,0,5603.134967532465
7,4,2,3,3,5,55,19,15,13,20,0,0,1,0,0,13202.820539434522
3,2,0,6,4,0,30,3,25,2,55,1,0,0,0,0,4125.973581574677
3,2,0,9,6,13,0,15,50,2,50,1,0,0,0,0,4160.302363704005
1,0,0,1,6,17,45,20,5,2,20,0,0,0,1,0,3805.502348146646
7,2,0,24,3,10,0,12,45,2,45,1,0,0,0,0,6160.354347943723
3,2,0,21,5,1,30,4,15,2,45,1,0,0,0,0,4240.596791463746
10,3,1,24,3,8,25,19,40,11,15,0,1,0,0,0,11851.396589330801
7,4,1,15,5,6,10,8,15,26,5,0,0,1,0,0,8309.56257361562
7,1,0,18,3,13,55,15,25,1,30,0,0,0,0,1,3405.950116472069
10,3,1,24,3,19,45,9,15,13,30,0,1,0,0,0,11952.130880551738
10,3,1,1,5,16,30,4,40,12,10,0,1,0,0,0,10527.104385822513
8,4,1,21,5,13,0,1,30,12,30,0,0,1,0,0,10139.995679468098
10,4,1,6,3,16,0,4,25,12,25,0,0,1,0,0,15505.18436767226
10,3,1,24,3,8,25,18,10,9,45,0,1,0,0,0,12535.958802196063
8,4,1,27,3,7,30,15,30,8,0,0,0,1,0,0,10737.679538803213
10,2,1,6,3,5,45,20,20,14,35,1,0,0,0,0,15434.963721478172
10,4,2,27,6,20,0,4,25,8,25,0,0,1,0,0,14997.012535736829
7,4,0,27,3,18,5,21,10,3,5,0,0,1,0,0,6492.353778972762
10,3,1,1,5,20,0,8,15,12,15,0,1,0,0,0,11794.459798153232
1,1,0,24,3,13,10,14,30,1,20,0,0,0,0,1,2733.57269717262
3,4,0,9,3,10,45,14,0,3,15,0,0,1,0,0,6965.628722718259
10,4,2,27,6,21,25,12,35,15,10,0,0,1,0,0,11614.868870287697
10,4,1,27,3,18,15,19,45,25,30,0,0,1,0,0,10459.039705762987
7,3,2,9,5,5,50,23,15,17,25,0,1,0,0,0,12241.14412270022
3,2,0,1,5,20,0,22,50,2,50,1,0,0,0,0,4955.657292906746
7,4,1,3,3,20,30,23,0,26,30,0,0,1,0,0,10012.212712504512
1,1,0,1,4,5,45,7,15,1,30,0,0,0,0,1,2570.4589843749995
10,3,1,24,5,6,30,19,50,13,20,0,1,0,0,0,13383.54384176587
10,4,2,6,6,9,40,19,0,9,20,0,0,1,0,0,11856.418508297269
5,3,1,21,5,7,10,23,25,16,15,0,1,0,0,0,9059.785329184702
10,2,1,21,3,7,0,20,20,13,20,1,0,0,0,0,8496.204543650792
3,4,1,1,6,7,35,16,10,8,35,0,0,1,0,0,6804.490680803571
3,3,1,6,6,19,20,23,45,4,25,0,1,0,0,0,4024.92547280844
5,3,1,18,5,7,10,10,45,27,35,0,1,0,0,0,9112.404650635823
1,1,0,24,5,13,15,14,45,1,30,0,0,0,0,1,2171.440393668832
3,4,1,21,4,7,15,12,30,5,15,0,0,1,0,0,5830.536561147184
3,3,0,12,6,22,15,0,50,2,35,0,1,0,0,0,4848.208735795455
7,1,2,6,3,1,35,14,50,13,15,0,0,0,0,1,12663.420260754874
3,2,0,24,4,4,0,6,50,2,50,1,0,0,0,0,4320.40089905754
8,4,1,18,5,10,0,19,0,9,0,0,0,1,0,0,11238.372997271825
